,description,book_id
239,"
You think you have it rough?Only ten days before Abraham Lincoln took the oath of office in 1861, the Confederate States of America seceded from the Union taking all Federal agencies, forts, and arsenals within their territory. To make matters worse, Lincoln, who was elected by a minority of the popular vote, was viewed by his own advisors as nothing more than a gawky,
You think you have it rough?Only ten days before Abraham Lincoln took the oath of office in 1861, the Confederate States of America seceded from the Union taking all Federal agencies, forts, and arsenals within their territory. To make matters worse, Lincoln, who was elected by a minority of the popular vote, was viewed by his own advisors as nothing more than a gawky, second-rate country lawyer with no leadership experience. What Lincoln did to become our most honored and revered president is history, how he can help you to run your organization is not.Lincoln On Leadership is the first book to examine Abraham Lincoln's diverse leadership abilities and how they can be applied to today's complex world. You'll discover why you should:* Seize the initiative and never relinquish it* Wage only one war at a time* Encourage risk-taking while providing job security* Avoid issuing orders and instead - request, imply, or make suggestions* Once in a while, let things slip, unbenowst-like...and much much more.
...more
",1252
240,"
Unleash your leadership potential.No matter who you are, you can lead—and lead well.That is the message New York Times bestselling author John C. Maxwell gives in this power-packed guidebook: Leadership 101. Here the consummate leader offers a succinct and inspiring framework for enhancing the leadership abilities you already possess. Learn how to:Follow your vision and
Unleash your leadership potential.No matter who you are, you can lead—and lead well.That is the message New York Times bestselling author John C. Maxwell gives in this power-packed guidebook: Leadership 101. Here the consummate leader offers a succinct and inspiring framework for enhancing the leadership abilities you already possess. Learn how to:Follow your vision and bring others with youProduce a lasting legacyGrow the loyalty of your followersMake continual investments in the quality of your leadershipIncrease your ability to influence othersDetermine your leadership ""lid""Empower others through mentoringCreate a foundation of trustUse self-discipline to improve your character—and your resultsOne of the keys to successful leadership is applying the concepts that have made other leaders strong. Here's your opportunity to do just that.
...more
",1253
241,"
Together, these authors have more first-hand experience in leadership development and succession planning than you're likely to find anywhere else. And here, they show companies how to create a pipeline of talent that will continuously fill their leadership needs-needs they may not even yet realize. The Leadership Pipeline delivers a proven framework for priming future
Together, these authors have more first-hand experience in leadership development and succession planning than you're likely to find anywhere else. And here, they show companies how to create a pipeline of talent that will continuously fill their leadership needs-needs they may not even yet realize. The Leadership Pipeline delivers a proven framework for priming future leaders by planning for their development, coaching them, and measuring the results of those efforts. Moreover, the book presents a combination leadership-development/succession-planning program that ensures a steady line-up of leaders for every critical position within the company. It's an approach that bolsters the retention of intellectual capital as it eliminates the need to go outside for expensive ""stars,"" who will probably jump ship before they reach their full potential anyway.
...more
",1254
242,"
Leadership in Organizations focuses on effective leadership in organizations through both theory and practice. This book explains and critiques the major theories and studies that are most relevant and informative and reviews what we know about leadership effectiveness. This combination of theory and practice makes this text a useful resource for practicing managers who
Leadership in Organizations focuses on effective leadership in organizations through both theory and practice. This book explains and critiques the major theories and studies that are most relevant and informative and reviews what we know about leadership effectiveness. This combination of theory and practice makes this text a useful resource for practicing managers who are looking for something more than superficial answers to difficult questions about leadership.
...more
",1255
243,"
The studies of Mauro Giuliani (1781-1829) stand alongside those of Fernando Sor, Matteo Carcassi, Dionisio Aguado and Ferinando Carulli as the staples of the didactic pieces by the first generation of classical guitarists. Giuliani was one of the most celebrated guitarists of his age, a brilliant performer and prolific composer. He left a legacy of compositions, and many
The studies of Mauro Giuliani (1781-1829) stand alongside those of Fernando Sor, Matteo Carcassi, Dionisio Aguado and Ferinando Carulli as the staples of the didactic pieces by the first generation of classical guitarists. Giuliani was one of the most celebrated guitarists of his age, a brilliant performer and prolific composer. He left a legacy of compositions, and many of his works are heard regularly in recitals and concerts today. His student pieces are considered indispensable by generations of guitarists. The studies and exercises contained in the six opus numbers here provide some of the most effective material in the entire guitar literature for building and refining a superior technical command of the guitar. In this edition, David Grimes has modernized some of the notation and corrected a number of misprints from Giuliani's original publications.
...more
",1256
244,"
Rudy Giuliani emerged from the smoke of 9/11 as the unquestioned hero of the day: America's Mayor, the father figure we could all rely on to be tough, to be wise, to do the right thing. In that uncertain time, it was a comfort to know that he was on the scene and in control, making the best of a dire situation.But was he really?Grand Illusion is the definitive report on
Rudy Giuliani emerged from the smoke of 9/11 as the unquestioned hero of the day: America's Mayor, the father figure we could all rely on to be tough, to be wise, to do the right thing. In that uncertain time, it was a comfort to know that he was on the scene and in control, making the best of a dire situation.But was he really?Grand Illusion is the definitive report on Rudy Giuliani's role in 9/11—the true story of what happened that day and the first clear-eyed evaluation of Giuliani's role before, during, and after the disaster.While the pictures of a soot-covered Giuliani making his way through the streets became very much a part of his personal mythology, they were also a symbol of one of his greatest failures. The mayor's performance, though marked by personal courage and grace under fire, followed two terms in office pursuing an utterly wrongheaded approach to the city's security against terrorism. Turning the mythology on its head, Grand Illusion reveals how Giuliani has revised his own history, casting himself as prescient terror hawk when in fact he ran his administration as if terrorist threats simply did not exist, too distracted by pet projects and turf wars to attend to vital precautions.Authors Wayne Barrett and Dan Collins also provide the first authoritative view of the aftermath of the 9/11 attacks, recounting the triumphs and missteps of the city's efforts to heal itself. With surprising new reporting about the victims, the villains, and the heroes, this is an eye-opening reassessment of one of the pivotal events—and politicians—of our time.
...more
",1257
245,"
These studies constitute an irreplaceable part of the standard study material for classical guitar. They are designed to aid in maximum development of right-hand technique.
",1258
246,"
Leadership Through the Ages is a specially created compendium of over 250 inspiring quotations from Winston Churchill to Will Rogers, and Eleanor Roosevelt to Lee Iacocca. Introduction by Rudolph W. Giuliani.""I do the very best I know howthe very best I can; and mean to keep doing so until the end. If the end brings me out all right, what is said against me won't amount to
Leadership Through the Ages is a specially created compendium of over 250 inspiring quotations from Winston Churchill to Will Rogers, and Eleanor Roosevelt to Lee Iacocca. Introduction by Rudolph W. Giuliani.""I do the very best I know howthe very best I can; and mean to keep doing so until the end. If the end brings me out all right, what is said against me won't amount to anything. If the end brings me out wrong, ten angels swearing I was right would make no difference."" Abraham Lincoln""If opportunity doesn't knock, build a door."" Milton Berle""Political ability is the ability to foretell what is going to happen tomorrow, next week, next month, and next year. And to have the ability afterwards to explain why it didn't happen."" Winston Churchill""Never let the fear of striking out get in your way."" Babe Ruth""Without justice, courage is weak."" Benjamin Franklin
...more
",1259
247,"
During his reign as the mayor of New York, the controversial Giuliani has been called many names. But after September 11, 2001, New York had new words to descibe him.In this riveting and updating edition, political reporter Andrew Kirtzman tells the story of Giuliani's tireless mission to cleanup, control, shape, and -- most recently -- heal New York City.
",1261
248,"
The Prince of the City is at once a fascinating character study of one of America's most charismatic public figures, a history of New York over the last forty years, and a classic inquiry into the issue of how cities thrive or die. Siegel's story culminates with a dramatic account of September 11, 2001, revealing how Giuliani's s eight years in office had prepared him and
The Prince of the City is at once a fascinating character study of one of America's most charismatic public figures, a history of New York over the last forty years, and a classic inquiry into the issue of how cities thrive or die. Siegel's story culminates with a dramatic account of September 11, 2001, revealing how Giuliani's s eight years in office had prepared him and the city to rise to this tragic occasion and how in the aftermath of the attack he became America's Mayor. Siegel concludes with a look at how Guiliani's successor, Mayor Michael Bloomberg, has handled his legacy and at what lies in Guiliani's political future.
...more
",1262
249,"
A revealing collection of essays reassesses the post-9/11 perspective of Rudy Guiliani as a national hero, revisiting his controversial tenure as mayor with contributions from Jim Dwyer, Tom Robbins, Ann Roiphe, Luc Sante, Terry Quinn, Joe Jackson, and others. Original.
",1263
250,"
Rudy Guiliani. New York City's Mayor. America's Number One Cop. A municipal superhero who needs no phone booth. A politician of astonishing complexity whose full story has never been told. Until now. Guiliani has assumed mythic proportions, the can-do emblem of the new urban politics. He has been heralded as the ultimate turn-around artist - projecting himself as the
Rudy Guiliani. New York City's Mayor. America's Number One Cop. A municipal superhero who needs no phone booth. A politician of astonishing complexity whose full story has never been told. Until now. Guiliani has assumed mythic proportions, the can-do emblem of the new urban politics. He has been heralded as the ultimate turn-around artist - projecting himself as the reformer who single-handedly salvaged a crime-ridden and blighted New York. From his days in the Eighties as the Michael Milken-busting U.S. Attorney of Manhattan to his current purge of hundreds of thousands from his city's welfare rolls, Giuliani has targeted rich and poor with the same relentless certitude. This investigative biography starts with the college kid who confided his presidential dream to his girlfriend and practiced future campaign speeches in front of her at home. It analyzes his substantial impact as U.S. Attorney, badly wounding the Mafia, ransacking the white collared halls of Wall Street and forever changing the face of New York politics. It looks at his celebrated crime reduction and other achievements through a new lens, highlighting the single-mindedness that has made Giuliani one of America's most important and controversial figures. With two marriages as troubled and secretive as his family history, Giuliani is on every New Yorker's therapeutic couch, stirring feelings as intense as the ones that visibly boil inside of him. Though he has become a national legend, his re-election total in 1997 was the lowest in seventy-four years. Wayne Barrett, co-author of the bestselling City for Sale , draws on twenty years of reporting on Giuliani to bring us the most comprehensive and newsbreaking biography of a man of giant contradictions and unpredictable expectations.
...more
",1264
251,"
The minutes and hours following 11th September terror attacks on the World Trade Center posed the greatest challenge to governance in New York City's history. Mayor Rudoph Guiliani had barely escaped with his life in the collapse of the first tower. Fires burned furiously near the site as the other buildings verged on collapse. Air Force fighter jets criss-crossed the sky
The minutes and hours following 11th September terror attacks on the World Trade Center posed the greatest challenge to governance in New York City's history. Mayor Rudoph Guiliani had barely escaped with his life in the collapse of the first tower. Fires burned furiously near the site as the other buildings verged on collapse. Air Force fighter jets criss-crossed the sky to ward off other attacks. And yet in those moments after the calamity, and in the following days and months, Mayor Guiliani not only steered the city through the crisis, but did so with an assurance and authority that was hailed around the world as a model of courageous leadership. In this book, Guiliani describes vividly the chaos and horror of the twin-towers catastrophe, and explains how the rules of management he enforced as Mayor enabled him to gain control of the emergency. These are also the rules, Guiliani makes clear, that anyone in a leadership position - from the head of a large corporation to the owner of a corner shop - can use to inspire others and achieve concrete results.
...more
",1265
252,"
Leadership Through the Ages is a specially created compendium of over 250 inspiring quotations from Winston Churchill to Will Rogers, and Eleanor Roosevelt to Lee Iacocca. Introduction by Rudolph W. Giuliani.""I do the very best I know howthe very best I can; and mean to keep doing so until the end. If the end brings me out all right, what is said against me won't amount to
Leadership Through the Ages is a specially created compendium of over 250 inspiring quotations from Winston Churchill to Will Rogers, and Eleanor Roosevelt to Lee Iacocca. Introduction by Rudolph W. Giuliani.""I do the very best I know howthe very best I can; and mean to keep doing so until the end. If the end brings me out all right, what is said against me won't amount to anything. If the end brings me out wrong, ten angels swearing I was right would make no difference."" Abraham Lincoln""If opportunity doesn't knock, build a door."" Milton Berle""Political ability is the ability to foretell what is going to happen tomorrow, next week, next month, and next year. And to have the ability afterwards to explain why it didn't happen."" Winston Churchill""Never let the fear of striking out get in your way."" Babe Ruth""Without justice, courage is weak."" Benjamin Franklin
...more
",1266
253,"
What does it really mean to pursue a career in art, education, politics, media, or medicine? What are the day-to-day responsibilities and long-term challenges and rewards of jobs in these areas? Today's students -- tomorrow's professionals -- can find out the specific tasks and talents involved all in a day's work.
",1267
254,"
In a studio just blocks away from Ground Zero, longtime LIFE photographer Joe McNally, architect of some of the largest photographic productions ever attempted in the magazine industry, created a stunning series of portraits of the heroes of Ground Zero. In that studio, is a one-of-a-kind Polaroid camera, measuring 12 feet long by 16 feet high. The color photographs it
In a studio just blocks away from Ground Zero, longtime LIFE photographer Joe McNally, architect of some of the largest photographic productions ever attempted in the magazine industry, created a stunning series of portraits of the heroes of Ground Zero. In that studio, is a one-of-a-kind Polaroid camera, measuring 12 feet long by 16 feet high. The color photographs it takes-larger than life, at four feet by nine feet framed-are unforgettable in their striking immediacy and clarity. Over the course of two weeks, approximately 200 people came before McNally's lens: survivors, firemen, policemen, volunteers, doctors, nurses, widows, children. Not, in a dignified tribute to the heroes and victims of Ground Zero, 150 of McNally's compelling portraits are collected together in Faces Of Ground Zero, including those from the acclaimed touring exhibit and several portraits seen here for the first time.This book will feature a foreword by Rudolph Giuliani and include and original essay by McNally on the historic Ground Zero project. A portion of the proceeds will go to charity.
...more
",1268
255,"
Perform timeless Guitar works with a string Quartet! Perfect for practice, rehearsal, auditions, contest solos, performances, and more! Here is the great quintet by famed Classical-era Italian master Mauro Giuliani. It is in the form of a set of variations and a polonaise, and was published to great acclaim in late 1814. Demanding but worth the effort to learn. Spectacular
Perform timeless Guitar works with a string Quartet! Perfect for practice, rehearsal, auditions, contest solos, performances, and more! Here is the great quintet by famed Classical-era Italian master Mauro Giuliani. It is in the form of a set of variations and a polonaise, and was published to great acclaim in late 1814. Demanding but worth the effort to learn. Spectacular music! Includes a high-quality printed music score and a compact disc containing a complete performance with soloist; then a second version with accompaniment, minus the soloist.
...more
",1269
256,"
Music Minus OnePerformed by Christian Reichert, guitarAccompaniment: Plovdiv Philharmonic OrchestraConductor: Nayden Todorov ""
",1270
257,"
This book presents a uniquely practical approach to the topic of Assessment in Special Education. The authors organize the material into a ""real-world story,"" by having each part and chapter of the book reflect the linear chronology-beginning, middle, and end-of the assessment process itself. While many other books in this area present 15 or so disconnected chapters, this
This book presents a uniquely practical approach to the topic of Assessment in Special Education. The authors organize the material into a ""real-world story,"" by having each part and chapter of the book reflect the linear chronology-beginning, middle, and end-of the assessment process itself. While many other books in this area present 15 or so disconnected chapters, this book is organized chronologically to present the overall process in ""straight line,"" -a practical and useful pedagogy in itself for the novice teacher. The book provides the practical tools necessary for a new teacher to understand the process of assessment in schools and then learn how to put it all together. It provides special educators comprehensive coverage of the latest tests and evaluation procedures for all areas of exceptionality-for every age group-for students with mild, moderate and severe disabilities. For special educators.
...more
",1271
258,"
What does it takes to be a leader? Just ask Rudy Giuliani, the tough-talking, crime-fighting, Brooklyn-born former mayor of New York City whose courage in the face of the September 11th attacks has earned him the nickname The Mayor of America.
",1272
259,"
On 11 September 2001, the world watched as Rudolph W. Giuliani led New York City and the American nation through the tragic aftermath of the World Trade Centre attacks. With a steady hand, the man who had already established himself through two incredibly successful terms as mayor of New York City proved his reputation for exceptional leadership.This is Giuliani's unique
On 11 September 2001, the world watched as Rudolph W. Giuliani led New York City and the American nation through the tragic aftermath of the World Trade Centre attacks. With a steady hand, the man who had already established himself through two incredibly successful terms as mayor of New York City proved his reputation for exceptional leadership.This is Giuliani's unique guide to the principles that were so effective for him as the mayor of America's biggest city and throughout the rest of his remarkable career. Whether dealing with a major catastrophe or the day-to-day challenges afflicting a large city, handling complex human issues or assembling a team - Giuliani's approach applies to any manger in any sized enterprise.
...more
",1273
260,"
Once upon a time Martians and Venusians met, fell in love, and had happy relationships together because they respected and accepted their differences. Then they came to Earth and amnesia set in: they forgot they were from different planets.Based on years of successful counseling of couples and individuals, Men Are from Mars, Women Are from Venus has helped millions of
Once upon a time Martians and Venusians met, fell in love, and had happy relationships together because they respected and accepted their differences. Then they came to Earth and amnesia set in: they forgot they were from different planets.Based on years of successful counseling of couples and individuals, Men Are from Mars, Women Are from Venus has helped millions of couples transform their relationships. Now viewed as a modern classic, this phenomenal book has helped men and women realize how different they really are and how to communicate their needs in such a way that conflict doesn't arise and intimacy is given every chance to grow!!!!
...more
",1274
261,"
The bestselling book on communication between women and men released on CD for the first time. Read by the author and designed for repeat listening, this CD tells you all you need to know about members of the opposite sex and how to deal with them for positive, happy relationships.
",1275
262,"
Nobody knows more about the differences between the sexes than John Gray, Ph.D. He is the man America turns to for help in deciphering the myriad complexities men and women face daily in their interactions with each other. The author of nine bestsellers--including the history-making Men Are from Mars, Women Are from Venus--John Gray expands on the expert advice touched
Nobody knows more about the differences between the sexes than John Gray, Ph.D. He is the man America turns to for help in deciphering the myriad complexities men and women face daily in their interactions with each other. The author of nine bestsellers--including the history-making Men Are from Mars, Women Are from Venus--John Gray expands on the expert advice touched upon in his previous books and distills each message into a powerful, inspiring daily meditation in this newest volume. There's no doubt about it: The relationship between men and women is extremely complex. We often forget just how different the sexes are, and become frustrated and confused by a loved one's behavior. Every day we need to be reminded of these differences and realize that it's okay to be different as long as we recognize and understand the behavior of the opposite sex. In Men Are from Mars, Women Are from Venus Book of Days, John Gray provides us with daily inspirations that lovingly and insightfully remind us of the contrasts between Mars and Venus, allowing us to solve conflicts in our relationships.Each month is devoted to a single theme, with the daily meditations enlarging on the particular subject at hand. The topics correlate with the very traits of the month itself: January, an exhilarating time of new beginnings, inspires resolve and the desire to excel. In February, when we find ourselves deep in winter's grip and challenged by constant emotional upheaval, we seek reminders of the importance of commitment and the need for patience. May concentrates on such springtime issues as harmony and appreciation. The topics discussed are as diverse as relationships are.Inside you'll find comforting and helpful advice on:The true meaning of equalityImproving communicationGiving and receiving emotional supportThe awakening of our inner qualitiesNeeding time aloneKeeping the passion aliveReacting to stressWhether you need the thoughtful reminders yourself or know a friend or loved one who will benefit from these beautiful reflections, Men Are from Mars, Women Are from Venus Book of Days is a classic that no bookshelf should be without.The Men Are from Mars, Women Are from Venus Book of Days contains 365 inspirations to remind you each day of the basic differences between men and womenWomen love a man with a plan; men love a woman with a smile.A woman is like a wave. When she feels loved, her self-esteem rises and falls like a wave in motion. When she is feeling really good, she will reach a peak, but then suddenly her mood may change and her wave crashes down. This crash is temporary. After she reaches bottom, her mood will shift suddenly, and she will again feel good about herself. Automatically, her wave begins to rise back up...By recognizing this pattern, a man doesn't take it personally. When he doesn't feel as if he is being blamed for her downs, he can be more supportive.A rubber band is the perfect metaphor to understand the male intimacy cycle, which involves getting close, pulling away, and then getting close again...Most women are surprised to realize that even when a man loves a woman, periodically he needs to pull away before he can get closer. Men instinctively feel this urge to pull away. It is not a decision or a choice. It just happens. It is neither his fault nor her fault. It is a natural cycle.Romance for women is when a man does things without her having to ask; romance for men is when a woman appreciates the things he does.Showing interest is one of the most important secrets to opening a woman's heart.A man is free to be the best he can be when he feels accepted just the way he is.Women need to work on trusting, while men need to work on caring.
...more
",1276
263,"
The legendary relationships guide that mothers recommend to their daughters, friends give as gifts and brothers steal from their sisters, Men Are From Mars, Women Are From Venus is inarguably the definitive book on having a happy relationship. 'A treasure', 'a bible' and 'an heirloom' are some of the words used to describe the book that has saved countless relationships
The legendary relationships guide that mothers recommend to their daughters, friends give as gifts and brothers steal from their sisters, Men Are From Mars, Women Are From Venus is inarguably the definitive book on having a happy relationship. 'A treasure', 'a bible' and 'an heirloom' are some of the words used to describe the book that has saved countless relationships and improved innumerable others. Now repackaged to relate to a new generation of readers, this phenomenal book continues to carry its legacy of understanding and trust into the world. Since its first publication, over a staggering 15 million copies of Men Are From Mard, Women Are From Venus have sold globally to single men and women looking for guidance on how to find the perfect partner, married couples seeking to strengthen their bond, and divorcees hoping to fathom where it all went wrong. Gray's insights into how to allow your other half to ""pull away"" like an elastic band, prevent your emotional baggage from polluting your current relationship, and translate the phrases of the opposite sex are as relevant now as when they were first published. With straightforward, honest writing from that precious male perspective, Gray unlocks the secrets hidden in your partner's words and actions to enable you both to reach true mutual understanding and a lifetime of love. Discover for yourself why thousands believe that Men Are From Mars, Women Are From Venus should be mandatory reading for everyone.
...more
",1277
264,"
This news wouldn't have disturbed Freddy and the other barn animals had not the paper further stated that their friend Mr. Boomschmidt had invited Mr. G. and his men from Mars to join Boomschmidt's Stupendous and Unexcelled Circus. Freddy, ever ready to maintain his reputation as a detective, immediately suspects a hoax, and quickly sets out to expose it. How he manages to
This news wouldn't have disturbed Freddy and the other barn animals had not the paper further stated that their friend Mr. Boomschmidt had invited Mr. G. and his men from Mars to join Boomschmidt's Stupendous and Unexcelled Circus. Freddy, ever ready to maintain his reputation as a detective, immediately suspects a hoax, and quickly sets out to expose it. How he manages to do so, with the help of Jinx, the Horrible Ten, and several other familiar allies-and a band of real Martians who turn up just in the nick of time-makes for one of the most hilarious of all the Freddy tales, a story that is simply out of this world!""Freddy is simply one of the greatest characters in children's literature!"" (School Library Journal)
...more
",1278
265,"
The author of What You Feel You Can Heal presents seven secrets for creating and sustaining passion in relationships. Gray helps listeners understand their own and their partners' needs and explains how both partners can learn to show affection, renew desire, and increase intimacy.
",1279
266,"
Men Are From Mars, Women Are From Venus: a Practical Guide for Improving Communication And Getting What You Want
",1280
267,"
The most well-know, long-lived, and tried-and-tested relationships guide ever, the phenomenal #1 New York Times bestseller Men Are From Mars, Women Are From Venus is now available for the first time ever as an audio book. In this classic guide to understanding the opposite sex, Dr. John Gray provides a practical and proven way for men and women to improve their
The most well-know, long-lived, and tried-and-tested relationships guide ever, the phenomenal #1 New York Times bestseller Men Are From Mars, Women Are From Venus is now available for the first time ever as an audio book. In this classic guide to understanding the opposite sex, Dr. John Gray provides a practical and proven way for men and women to improve their communication by acknowledging the differences between their needs, desires, and behaviors. No other relationship guide on the market will give you the same level of evidence-based insight sure to help you strengthen and nurture your relationships for years to come.
...more
",1281
268,"
This brilliantly original and practical system for parenting children is the brainchild of John Gray, whose Men Are from Mars, Women Are from Venus books and seminars have helped millions of adults communicate more effectively and lovingly with each other. Based on this idea that children respond better to positive rather than negative reinforcement, the Children Are from
This brilliantly original and practical system for parenting children is the brainchild of John Gray, whose Men Are from Mars, Women Are from Venus books and seminars have helped millions of adults communicate more effectively and lovingly with each other. Based on this idea that children respond better to positive rather than negative reinforcement, the Children Are from Heaven program concentrates on rewarding, not punishing, children and fostering their innate desire to please their parents.Central to this approach are the five positive messages your children need to learn again and again:It's okay to be different.It's okay to make mistakes.It's okay to express negative emotions.It's okay to want more.It's okay to say no, but remember Mom and Dad are the bosses.
...more
",1282
269,"
The consistency of REITs' earnings and their high dividend yields, together with the low correlation of REIT stock prices with prices of other asset classes, make real estate investment trusts a unique opportunity for investors. Drawing on more than thirty years of successful investing experience with REITs, Ralph L. Block has created the ultimate REIT guide. This third
The consistency of REITs' earnings and their high dividend yields, together with the low correlation of REIT stock prices with prices of other asset classes, make real estate investment trusts a unique opportunity for investors. Drawing on more than thirty years of successful investing experience with REITs, Ralph L. Block has created the ultimate REIT guide. This third edition, fully updated, explains the ins and outs of this attractive asset class in an uncomplicated style that makes it easy for novice and professional investors, as well as financial planners and investment advisers, to find what they need to know. This new edition offers the following:How to spot blue-chip REITs and control investment risk How REITs compare with other investments How to build a diversified REIT portfolio, directly or with REIT mutual funds Understanding the risk-and-reward dynamics of commercial real estate Important new developments and strategies in the REIT industry
...more
",1283
270,"
Playing the REITs GAME. Asia's New real Estate Investment Trusts. A comprehensive guide to the history as well as detailing a thorough portrait of the fundamentals of the evolving REITs market in Asia. A wealth of information, this book highlights some of the winners, the losers, the shortfalls and the opportunities of this exciting and rewarding sector. It also provides
Playing the REITs GAME. Asia's New real Estate Investment Trusts. A comprehensive guide to the history as well as detailing a thorough portrait of the fundamentals of the evolving REITs market in Asia. A wealth of information, this book highlights some of the winners, the losers, the shortfalls and the opportunities of this exciting and rewarding sector. It also provides an insight into the various regional markets and lists the REIT products available today. --Danny Mohr, Executive Director, REITs Asia, CB Richard Ellis REITs are fast becoming a growing force in Asia and this book explains what any investor needs to look for. Together with its well researched background to the evolution of REITs in Asia, it is also a fascinating read of industry professionals. --Guy Hollis, International Director, International Capital Group, Jones Lang LaSalle, Hong Kong A must-read for anyone interested in playing the REITs game in Asia. Well written, easy to read, comprehensive and yet concise. Case studies add color and flavor to the development of REITs in various Asian Countries. --Wen Khai Meng, Chief Executive Officer CapitaLand Commercial Limited CapitaLand Financial Limited The rapid growth of REITs has brought efficiency, liquidity and transparency to Asia's real estate markets. Dominic Whiting's book manages to capture the mood of investors and practitioners during this exciting period of change and gives a detailed blow-by-blow account of the story so far. Playing the REITs Game examines the sector from a wide variety of perspectives and will help introduce the sector to a wider audience. --Chris Reilly, CFA, Director of Property, Asia, Henderson Global Investors
...more
",1284
271,"
For years, REIT stocks have been terrific investments.
",1285
272,"
For the geek who's an investor, and the investor who's a geek, we present Online Investing Hacks, 100 industrial-strength, bleeding edge tips, tools and techniques for analyzing and managing online portfolios.Individual investors have become more computer-literate and technology-dependent than ever before. Whether you're looking for suitable investments, studying
For the geek who's an investor, and the investor who's a geek, we present Online Investing Hacks, 100 industrial-strength, bleeding edge tips, tools and techniques for analyzing and managing online portfolios.Individual investors have become more computer-literate and technology-dependent than ever before. Whether you're looking for suitable investments, studying alternatives, or managing your portfolios, you need data. The Internet can be a goldmine of financial data and research, but today's online investors also use spreadsheets, databases, and financial applications to select, study and manage investments. If your proficiency has grown to the point where you crave industrial-strength tips and tools to turbo-charge your efforts, this is the book for you.Online Investing Hacks covers:Screening Investments Collecting Data Fundamental Analysis Technical Analysis Executing Trades Investing in Mutual Funds Portfolio Management Updating Stock Data Financial PlanningOther books for managing online investing are either out of date, are for beginners and don't go beyond the most basic advice, or are so dull and boring they squeeze that last bit of fun out of the topic. Online Investing Hacks is for the customer who wants to know the latest techniques, to go beyond the basics, who gets jazzed by cool online tools and services, and who actually wants to have a bit of fun while trying to strike it rich (or at least not lose their shirt).
...more
",1287
273,"
Benefit from the outstanding investment opportunities that currently exist in the REIT industry  The growth of REITs as an asset class has created an excellent opportunity for small investors to participate in the ownership of institutional-quality real estate. Are you ready to help your clients make the most of this opportunity?  J.K. Lasser Pro Real Estate Investment
Benefit from the outstanding investment opportunities that currently exist in the REIT industry  The growth of REITs as an asset class has created an excellent opportunity for small investors to participate in the ownership of institutional-quality real estate. Are you ready to help your clients make the most of this opportunity?  J.K. Lasser Pro Real Estate Investment Trusts thoroughly explains the nature of REITs and explores how this investment vehicle can be integrated and implemented into almost any client's portfolio. This invaluable resource discusses the benefits and performance characteristics of REITs and includes a chapter on each of the following forms of REITs available, including:  * Residential REITs * Manufactured home community REITs * Office REITs * Industrial property REITs * Retail REITs * Hotel property REITs * Health care REITs * Self-storage REITs * Specialized, diversified, and mortgage REITs   Filled with practical guidance, vital information, and in-depth interviews with some of the most respected individuals in the REIT industry, J.K. Lasser Pro Real Estate Investment Trusts is a valuable road map to an investment vehicle that can help you stabilize and grow any investor's portfolio.  Please visit our Web site at www.jklasser.com
...more
",1288
274,"
You'll discover exactly how to create real, genuine romantic connections with women without having to use artificial-feeling ""canned patter"" or memorized routines. You'll discover exactly how to get the attention of the women you want so you can seduce the women YOU choose, rather than the ""leftovers."" We'll show you exactly how to never again be ""stuck,"" without knowing
You'll discover exactly how to create real, genuine romantic connections with women without having to use artificial-feeling ""canned patter"" or memorized routines. You'll discover exactly how to get the attention of the women you want so you can seduce the women YOU choose, rather than the ""leftovers."" We'll show you exactly how to never again be ""stuck,"" without knowing what to say, when you are talking to a woman. The book shows you proven techniques and exactly how and when to use them -- helping you every step of the way, guiding and coaching you to become successful with women as quickly as possible. * How to leverage the hidden power of one simple question to open women up to you faster and deeper than you ever thought possible. * The specific steps of joking around with women, and how to create romantic and flirtatious ""running jokes"" with them. You'll see specific examples of this, and learn how to do it yourself with the women you encounter. * How to go from flirting conversations to getting a woman's phone number and email address. * How to use the incredibly powerful romantic conversation tool called ""Deepening"" to get into a woman's world and find out what she's passionate about. * How to talk to women seductively, even if you are shy. * The five things you must do to turn a friend into a lover. * How to build your confidence by understanding the ""inner game"" of talking to women. * Three simple ways to get yourself to take action with women, even when you might not want to.  * How successful seducers use rejection to give them energy and power to move on to the next seduction, and exactly how you can use that power, too. * Eight ways to end your panic around women, once and for all.  * How to ask romantic questions in ways that don't seem corny or overly intrusive, but which still move the conversation in a romantic direction. * The one mistake men make in asking a woman out that prevents more dates from happening than any other--and how to overcome it. * The two things you must have in place for the first kiss to be successful.
...more
",1289
275,"
A guide for single and divorced men who want to enjoy both casual and intimate relations with the opposite sex, from courtship to seduction, from flirting and grooming to intimacy and relationship maintenance.
",1290
276,"
""Sex Lover's Book of Lists"" is a blunt, fun and steamy collection of facts, muses and taboos. The authors of How to Succeed with Women and How to Succeed with Men deliver the definitive scoop on sex-related books, movies, Web sites, laws, fantasies and techniques.
",1291
